awardID,fiscalYear,currentValue,potentialValue,duns,companyCongCode,performanceCongCode
HSCEDM16J00048,2016,1908606.19,1908606.19,79787440,1222,1222
HSCEDM16J00049,2016,1956129.3,1956129.3,79787440,1222,1222
HSCEDM16P00003,2016,10330.22,10330.22,61141891,107,107
HSCEDM16P00004,2016,7770,7770,103385519,2106,2106
HSCEDM16P00005,2016,29729.6,29729.6,103385519,2106,2106
HSCEDM16P00007,2016,1000,1000,609647649,1198,1100
HSCEDM16P00008,2016,6000,6000,33278685,4825,4825
HSCEDM16P00009,2016,18998.66,18998.66,103385519,2106,4834
HSCEDM16P00010,2016,24347.15,24347.15,626627459,1198,2106
HSCEDM16P00011,2016,8900,8900,1807549,3102,3102
HSCEDM16P00012,2016,9900.2,9900.2,809643125,3604,3604
HSCEDM16P00013,2016,21734.7,21734.7,797745718,3603,651
HSCEDM16P00014,2016,3735,3735,805985959,405,405
HSCEDM16P00016,2016,491.76,491.76,39203740,4902,4902
HSCEDM16P00018,2016,8354.13,8354.13,73695165,3625,4834
HSCEDM16P00020,2016,24449,24449,79239061,1303,4210
HSCEDM16P00021,2016,6102.62,6102.62,194239018,2402,3202
HSCEDM16P00022,2016,15463.12,15463.12,73695165,3625,3625
HSCEDM16P00023,2016,6667.44,6667.44,12480808,406,406
HSCEDM16P00024,2016,5275,5275,932463313,1708,1707
HSCEDM16P00025,2016,21250,21250,126111272,804,804
HSCEDM16P00027,2016,4081.8,4081.8,103202859,2903,2903
HSCEDM16P00029,2016,15312,15312,1573596,4807,4807
HSCEDM16P00030,2016,31625,31625,1197789,2504,1100
HSCEDM16P00031,2016,3500,3500,612878772,3707,4834
HSCEDM16P00032,2016,14880,14880,6911622,3612,1226
HSCEDM16P00033,2016,7555.68,7555.68,73695165,3625,3625
HSCEDM16P00034,2016,26486.46,26486.46,99903148,3622,3622
HSCEDM16P00035,2016,4325,4325,37300886,1213,4834
HSCEDM16P00037,2016,32501.76,32501.76,103385519,2106,4834
HSCEDM16P00038,2016,8608.8,8608.8,7242498,2004,2004
HSCEDM16P00039,2016,7003.92,7003.92,3219862,3713,3706
HSCEDM16P00040,2016,7229.04,7229.04,7156409,2905,2905
HSCEDM16P00041,2016,19090.08,19090.08,103385519,2106,3627
HSCEDM16P00044,2016,10800,10800,78665809,4001,402
HSCEDM16P00047,2016,4795.33,4795.33,64103047,3914,4834
HSCEDM16P00048,2016,18831,18831,118280150,1312,1312
HSCEDM16P00049,2016,9547.25,9547.25,40928496,5111,5111
HSCEDM16P00050,2016,23760,23760,808233274,3603,3603
HSCEDM16P00051,2016,14404.5,14404.5,79464963,4824,4824
HSCEDM16P00053,2016,22096,22096,61141891,107,107
HSCEDM16P00054,2016,3974.04,3974.04,932683121,3603,4834
HSCEDM16P00057,2016,17858.57,17858.57,3210408,1223,4834
HSCEDM16P00059,2016,13185.36,13185.36,61141891,107,107
HSCEDM16P00060,2016,5297.5,5297.5,1672120,5108,4834
HSCEDM16P00061,2016,5166,5166,148161193,4817,4817
HSCEDM16P00062,2016,16599.87,16599.87,79587040,635,635
HSCEDM16P00063,2016,15914.97,15914.97,1807549,3102,3102
HSCEDM16P00064,2016,66392.55,66392.55,147131627,4810,402
HSCEDM16P00065,2016,30866.4,30866.4,39494810,1306,4834
HSCEDM16P00067,2016,8850,8850,622178747,1301,1301
HSCEDM16P00069,2016,234302.4,234302.4,622178747,1301,2106
HSCEDM16P00070,2016,24091.32,24091.32,79832637,3406,651
HSCEDM16P00073,2016,7304.9,7304.9,797524352,4818,4818
HSCEDM16P00075,2016,200000,200000,198749777,2003,1305
HSCEDM16P00076,2016,35416,35416,3250552,2405,2705
HSCEDM16P00077,2016,16455,16455,51266187,3410,3410
HSCEDM16P00078,2016,14408,14408,76524429,5000,5000
HSCEDM16P00085,2016,11309.4,11309.4,12480808,406,4834
HSCEDM16P00089,2016,1530.48,1530.48,103280830,3610,3610
HSCEDM16P00091,2016,15767.73,15767.73,79812302,5101,4834
HSCEDM16P00092,2016,3335,3335,873107627,2508,5000
HSCEDM16P00098,2016,22605.04,22605.04,61141891,107,4834
HSCEDM16P00099,2016,6592,6592,42395868,4811,3626
HSCEDM16P00100,2016,22184,22184,7242498,2004,2004
HSCEDM16P00101,2016,19315.5,19315.5,1376565,3608,3608
HSCEDM16P00102,2016,4521,4521,873107627,2508,1707
HSCEDM16P00103,2016,21790,21790,79186185,4210,4210
HSCEDM16P00104,2016,4852.08,4852.08,61141891,107,107
HSCEDM16P00105,2016,22480.46,22480.46,61141891,107,107
HSCEDM16P00106,2016,15807.6,15807.6,1807549,3102,3102
HSCEDM16P00107,2016,16599.6,16599.6,73695165,3625,3625
HSCEDM16P00108,2016,19540.3,19540.3,103385519,2106,2106
HSCEDM16P00111,2016,35187.35,35187.35,118280150,1312,1312
HSCEDM16P00112,2016,15593.76,15593.76,99903148,3622,3622
HSCEDM16P00113,2016,15693.8,15693.8,879289254,5301,5301
HSCEDM16P00114,2016,15768,15768,103385519,2106,2106
HSCEDM16P00115,2016,15580.2,15580.2,103385519,2106,2106
HSCEDM16P00116,2016,2510.8,2510.8,80306134,3608,3608
HSCEDM16P00118,2016,16157.96,16157.96,601903479,4824,4834
HSCEDM16P00119,2016,13144.32,13144.32,12480808,406,406
HSCEDM16P00120,2016,3680,3680,1376565,3608,3608
HSCEDM16P00123,2016,50400,50400,626627459,1198,2106
HSCEDM16P00125,2016,14881.44,14881.44,12480808,406,4834
HSCEDM16P00127,2016,11558.85,11558.85,23211535,1312,401
HSCEMD12P00101,2016,11428.13,11428.13,147851054,606,606
HSCEMD15F00071,2016,857201.75,1722045.5,97786441,639,651
HSCEMD15F00158,2016,1389236.28,2097568.47,72637457,4203,1100
HSCEMD16F00006,2016,15458.34,15458.34,626578041,5111,652
HSCEMD16F00007,2016,3043.27,3043.27,626578041,5111,2906
HSCEMD16F00011,2016,11890,11890,43964519,4206,4206
HSCEMD16F00012,2016,5886,5886,623331717,2106,2106
HSCEMD16F00013,2016,3556.87,3556.87,626578041,5111,2906
HSCEMD16F00014,2016,13332,13332,43964519,4206,4206
HSCEMD16F00021,2016,3872,3872,556978807,2406,4815
HSCEMD16F00024,2016,5002.8,5002.8,43964519,4206,5000
HSCEMD16F00030,2016,6354.9,6354.9,626578041,5111,5309
HSCEMD16F00031,2016,61184,61184,33747226,5111,1301
HSCEMD16F00032,2016,5399.46,5399.46,8921660,3612,3612
HSCEMD16F00041,2016,5671377.79,16980428.05,3592412,3910,5110
HSCEMD16F00046,2016,6596,6596,24292732,2408,3610
HSCEMD16F00047,2016,7851.29,7851.29,626578041,5111,5111
HSCEMD16F00048,2016,5622.6,5622.6,626578041,5111,5111
HSCEMD16F00049,2016,5534.04,5534.04,626578041,5111,5111
HSCEMD16F00052,2016,4598.04,4598.04,626578041,5111,5111
HSCEMD16F00053,2016,4430.04,4430.04,626578041,5111,5111
HSCEMD16F00055,2016,22210,22210,796365240,902,2407
HSCEMD16F00060,2016,2658,2658,623331717,2106,2106
HSCEMD16F00063,2016,3986.93,3986.93,626578041,5111,5111
HSCEMD16F00075,2016,9250,9250,9154659,5506,4820
HSCEMD16F00076,2016,4202.04,4202.04,626578041,5111,5111
HSCEMD16F00079,2016,14655.06,14655.06,191067664,2703,2703
HSCEMD16F00084,2016,4380.59,4380.6,39860122,5111,5111
HSCEMD16F00085,2016,11117.7,11117.7,43964519,4206,4206
HSCEMD16F00086,2016,13041.16,13041.16,116194192,5108,4830
HSCEMD16F00088,2016,8751.2,8751.2,43964519,4206,4206
HSCEMD16F00092,2016,4190.27,4190.27,626578041,5111,5111
HSCEMD16F00099,2016,3175,3175,948396890,5108,5000
HSCEMD16F00100,2016,9600,9600,147996417,3610,5307
HSCEMD16F00101,2016,43535,43535,27079776,5102,5102
HSCEMD16F00103,2016,5633,5633,192770050,3411,1100
HSCEMD16F00109,2016,9313.25,9313.25,81040214,5111,4816
HSCEMD16F00115,2016,6989.12,6989.12,965573421,2705,647
HSCEMD16F00120,2016,989195.73,2521486.9,197503212,2506,1100
HSCEMD16F00123,2016,7366.5,7366.5,43964519,4206,4206
HSCEMD16F00131,2016,7231.32,7231.32,626578041,5111,5111
HSCEMD16F00132,2016,6532.03,6777.88,116194192,5108,4816
HSCEMD16F00134,2016,624000,3546000,878854504,649,1100
HSCEMD16F00135,2016,2424,9696,43964519,4206,4206
HSCEMD16F00136,2016,6876.89,6876.89,965068661,637,4820
HSCEMD16F00137,2016,8299.9,8299.9,52927001,2501,4834
HSCEMD16F00140,2016,5799,5799,786094003,3604,5108
HSCEMD16F00147,2016,4050.37,4050.37,168091937,4821,4821
HSCEMD16FAF001,2016,37870.76,37870.76,134510648,5110,7200
HSCEMD16FAF002,2016,2850082.92,4387603.53,18193669,2406,5110
HSCEMD16J00002,2016,16000,16000,33095568,3405,3405
HSCEMD16J00005,2016,2999,2999,33095568,3405,1100
HSCEMD16J00006,2016,47850,47850,166669742,5106,5106
HSCEMD16J00007,2016,95145.67,95145.67,605928246,1198,1100
HSCEMD16J00008,2016,1853940.77,1853940.77,69373090,2403,1708
HSCEMD16J00009,2016,6400,6400,121701957,653,653
HSCEMD16J00011,2016,148188,148188,166669742,5106,5106
HSCEMD16J00018,2016,370182.56,370182.56,87701231,5111,1100
HSCEMD16J00020,2016,19810,19810,69373090,2403,1705
HSCEMD16J00021,2016,72000,72000,33095568,3405,5110
HSCEMD16J00024,2016,700980,700980,124333886,805,5000
HSCEMD16J00028,2016,9780,9780,615378007,2408,5111
HSCEMD16J00030,2016,768611.96,1357909.56,617942987,5111,1100
HSCEMD16J00031,2016,226103.16,226103.16,190828541,3302,5111
HSCEMD16J00037,2016,448087,448087,33095568,3405,5111
HSCEMD16J00039,2016,5627.05,5627.05,69373090,2403,4201
HSCEMD16J00044,2016,847152,847152,33095568,3405,3411
HSCEMD16J00050,2016,86247.75,86247.75,69373090,2403,2705
HSCEMD16J00051,2016,7550,7550,790801765,2104,4816
HSCEMD16J00053,2016,97370,97370,190828541,3302,1100
HSCEMD16J00055,2016,98448,98448,556496370,626,626
HSCEMD16J00057,2016,129432,129432,932469612,1223,1223
HSCEMD16J00058,2016,154341,154341,933678708,3302,5111
HSCEMD16J00063,2016,150660,150660,615378007,2408,2408
HSCEMD16J00064,2016,210240,210240,121701957,653,5111
HSCEMD16J00065,2016,273500.38,273500.38,4048013,4705,1100
HSCEMD16J00066,2016,14904.52,14904.52,807680421,606,606
HSCEMD16J00067,2016,213860,213860,4048013,4705,1100
HSCEMD16P00003,2016,12000,12000,806780730,3620,3610
HSCEMD16P00004,2016,10964.58,10964.58,37153124,5303,5303
HSCEMD16P00009,2016,5000,5000,847414760,1703,1703
HSCEMD16P00013,2016,5600,5600,90031253,****,****
HSCEMD16P00015,2016,60300,161400,965105120,2610,2610
HSCEMD16P00017,2016,120000,120000,13814426,627,627
HSCEMD16P00018,2016,199450,199450,103197583,5110,5111
HSCEMD16P00019,2016,4700,4700,967796173,2406,1100
HSCEMD16P00028,2016,23094,23094,958313769,804,4820
HSCEMD16P00030,2016,3070.98,3070.98,833045243,3610,1501
HSCEMD16P00035,2016,497050,497050,827110136,2402,5111
HSCEMD16P00039,2016,2220200,2220200,21715206,1208,1208
HSCEMD16P00044,2016,282274,282274,784154895,2401,2401
HSCEMD16P00045,2016,6750,6750,88603548,1305,1305
HSCEMD16P00046,2016,18660,18660,948828236,3201,3201
HSCEMD16P00047,2016,16360,16360,787361302,1226,1226
HSCEMD16P00057,2016,7700,7700,33095568,3411,4820
HSCEMD16P00059,2016,56923.7,56923.7,208142526,****,****
HSCEMD16P00061,2016,42000,42000,799458039,5101,5101
HSCEMD16P00063,2016,8417,8417,808474212,5102,5102
HSCEMD16P00065,2016,4884.98,4884.98,945163509,3410,3410
HSCEMD16P00066,2016,4800,4800,105683390,4103,634
HSCEMD16P00069,2016,1000,1000,148076107,3618,3618
HSCEMD16P00076,2016,60335,60335,90111733,7298,7200
HSCEMD16P00077,2016,11580,11580,792851032,7298,7200
HSCEMD16P00079,2016,4665,4665,156123916,2804,2804
HSCEMD16P00080,2016,21055.9,21055.9,800250008,4104,4820
HSCEMD16P00085,2016,1800,1800,833719065,1716,1716
HSCEMD16P00086,2016,22250,22250,171078947,3626,3626
HSCEMD16P00094,2016,12155,12155,957578685,1802,1802
HSCEMD16P00095,2016,450000,522000,165449872,5301,5111
HSCEMD16P00097,2016,7849,7849,168563794,3914,409
HSCEMD16P00102,2016,20625,20625,27541754,5306,403
HSCEMD16P00104,2016,3927.92,3927.92,800250008,4104,2202
HSCEMD16P00106,2016,6620,6620,10406543,1225,5307
HSCEMD16P00109,2016,41365,41365,167789531,2002,4824
HSCEMD16P00113,2016,287979.56,287979.56,32006470,652,5111
HSCEMD16P00115,2016,6116.8,6116.8,27079776,5102,652
HSCEMD16P00119,2016,9117.5,9117.5,66828476,2703,1501
HSCEMD16P00120,2016,81400,81400,165449872,5301,5108
HSCEMD16P00123,2016,12270,12270,27541754,5306,652
HSCEMD16P00126,2016,9903,9903,73407728,805,806
HSCEMD16P00127,2016,73003,146006,63690705,107,107
HSCEMR15F00028,2016,5953.5,5953.5,38062712,1714,3610
HSCEMR16F00011,2016,7475.47,397369.6,72595457,2602,1903
HSCEMR16F00034,2016,6290.46,6290.46,72595457,2602,4816
HSCEMR16F00042,2016,169887.92,169887.92,72595457,2602,1100
HSCEMR16F00044,2016,209253.1,209253.1,72595457,2602,2401
HSCEMR16F00046,2016,23594.72,23594.72,72595457,2602,2905
HSCEMR16F00047,2016,10849.2,10849.2,72595457,2602,903
HSCEMR16F00049,2016,50846.04,50846.04,72595457,2602,5110
HSCEMR16F00065,2016,16179.83,16179.83,72595457,2602,4824
HSCEMR16F00072,2016,59835.41,59835.41,124623039,1203,4820
HSCEMR16F00080,2016,378404.68,378404.68,72595457,2602,2906
HSCEMR16J00020,2016,3340000,3340000,88736686,1712,1712
HSCEMR16J00021,2016,44355.6,44355.6,79331239,2706,2706
HSCEMR16J00022,2016,10078.8,10078.8,79331239,2706,2706
HSCEMR16J00029,2016,3731.84,3731.84,79331239,2706,2706
HSCEMR16J00033,2016,299953.28,299953.28,79331239,2706,2706
HSCEMR16J00035,2016,284604.6,284604.6,27079776,5102,5102
HSCEMR16P00027,2016,2997,2997,124116463,1204,1301
HSCEMR16P00030,2016,31030,31030,802856083,645,639
HSCEMS14F00027,2016,224779.06,224779.06,183749220,2405,2405
HSCEMS14F00048,2016,67330,67330,877933408,4807,1100
HSCEMS14F00053,2016,42314,42314,877933408,4807,1100
HSCEMS14F00062,2016,45936,45936,877933408,4807,1100
HSCEMS14J00098,2016,333011.84,333011.84,79331239,2706,2706
HSCEMS14J00105,2016,14927.36,14927.36,79331239,2706,2706
HSCEMS14J00117,2016,15585.92,15585.92,79331239,2706,2706
HSCEMS15C00001,2016,1141940.8,1141940.8,137206202,5108,1100
HSCEMS15F00012,2016,52403,52403,877933408,4807,1100
HSCEMS15F00020,2016,20806,20806,877933408,4807,4807
HSCEMS15F00041,2016,51440.09,51440.09,877933408,4807,4807
HSCEMS15F00056,2016,102757.54,102757.54,877933408,4807,4807
HSCEMS15F00062,2016,267697.85,267697.85,53117149,4801,651
HSCEMS15J00058,2016,1646.4,1646.4,79331239,2706,2706
HSCEMS15J00070,2016,45001.6,45001.6,79331239,2706,2706
HSCEMS15J00076,2016,2610.32,2610.32,13358002,5102,1100
HSCEMS15J00086,2016,581695.5,581695.5,79331239,2706,2706
HSCEMS15J00135,2016,83856.64,83856.64,79331239,2706,2706
HSCEMS16F00004,2016,97014,97014,624408167,4821,4821
HSCEMS16F00005,2016,70000,70000,877933408,4807,1100
HSCEMS16F00008,2016,236000,277200,194508131,3618,3618
HSCEMS16F00009,2016,9820.74,9820.74,131666708,200,4834
HSCEMS16F00010,2016,15700.96,15700.96,607775848,5106,5106
HSCEMS16F00011,2016,1595936.49,2935158.89,6928857,5111,1100
HSCEMS16F00012,2016,408556.8,408556.8,608717450,5111,5110
HSCEMS16F00013,2016,4335,4335,153903802,3711,5000
HSCEMS16F00014,2016,5859.15,5859.15,135838084,5111,5110
HSCEMS16F00015,2016,30936.15,30936.15,131666708,200,4834
HSCEMS16F00016,2016,145090.27,145090.27,119969970,4507,4507
HSCEMS16F00017,2016,198830.76,198830.76,877933408,4807,4807
HSCEMS16F00018,2016,363293,363293,101176097,5108,2508
HSCEMS16F00020,2016,50350,50350,6130371,5508,1100
HSCEMS16F00021,2016,4404,4404,607775848,5106,5106
HSCEMS16F00022,2016,406658.43,813688.66,3592412,3910,3910
HSCEMS16F00025,2016,13116,13116,63079268,3706,4209
HSCEMS16F00026,2016,131016,131016,131666708,200,4834
HSCEMS16F00030,2016,20321.37,20321.37,133036850,2502,4209
HSCEMS16F00033,2016,15639.35,15639.35,361400849,2202,2202
HSCEMS16F00042,2016,3150,3150,790801765,2104,5000
HSCEMS16F00046,2016,47183.83,47183.83,12290503,4904,4904
HSCEMS16F00047,2016,70594,70594,7507671,5108,1100
HSCEMS16F00048,2016,15706.9,15706.9,63079268,3706,3702
HSCEMS16F00049,2016,3510.9,3510.9,121556096,5108,5108
HSCEMS16F00051,2016,43116.41,43116.41,61974549,4204,1100
HSCEMS16F00053,2016,17378,17378,40535536,1198,4824
HSCEMS16F00055,2016,9215,9215,11457723,2703,2703
HSCEMS16F00056,2016,85484,85484,184779924,5108,5108
HSCEMS16F00058,2016,115460,115460,144184392,1198,1100
HSCEMS16J00001,2016,23530.97,23530.97,36279193,5111,5111
HSCEMS16J00002,2016,894909.57,894909.57,3592412,3910,3910
HSCEMS16J00006,2016,26589.14,26589.14,790818772,4821,4821
HSCEMS16J00007,2016,9229.3,9229.3,861004349,632,632
HSCEMS16J00011,2016,307887.5,307887.5,79331239,2706,1601
HSCEMS16J00012,2016,80000,80000,88736686,1712,1712
HSCEMS16J00013,2016,2000,2000,88736686,1712,1712
HSCEMS16J00014,2016,152400,152400,88736686,1712,1712
HSCEMS16J00016,2016,110715,110715,134466999,5110,5110
HSCEMS16J00018,2016,188425,188425,121396217,901,901
HSCEMS16J00020,2016,1261.04,1261.04,79331239,2706,5105
HSCEMS16J00021,2016,5039.4,5039.4,6254833,2706,2706
HSCEMS16J00024,2016,15330,15330,82355652,5111,5000
HSCEMS16J00025,2016,442.6,442.6,6254833,2706,1100
HSCEMS16J00026,2016,21189.44,21189.44,79331239,2706,2706
HSCEMS16J00028,2016,246310,246310,79331239,2706,2706
HSCEMS16J00029,2016,123155,123155,79331239,2706,2706
HSCEMS16J00030,2016,92128,92128,79331239,2706,2706
HSCEMS16J00032,2016,709295.55,709295.55,6254833,2706,2706
HSCEMS16J00034,2016,14532,14532,98401086,4502,4506
HSCEMS16J00035,2016,30807,30807,79331239,2706,2706
HSCEMS16J00036,2016,13278,13278,6254833,2706,2706
HSCEMS16J00038,2016,521823.75,521823.75,1453216,3706,3706
HSCEMS16J00039,2016,985.24,985.24,9066481,1601,4209
HSCEMS16J00041,2016,29310.89,29310.89,9066481,1601,4209
HSCEMS16J00042,2016,6180,6180,1453216,3706,3706
HSCEMS16J00043,2016,99675.04,99675.04,88736686,1712,4209
HSCEMS16J00046,2016,113760.69,113760.69,6254833,2706,2706
HSCEMS16J00047,2016,63244.47,63244.47,6254833,2706,2706
HSCEMS16J00052,2016,5000,5000,88736686,1712,4816
HSCEMS16J00053,2016,1538228.32,1538228.32,88736686,1712,1712
HSCEMS16J00054,2016,83848.26,83848.26,88736686,1712,1712
HSCEMS16J00055,2016,213156.42,213156.42,88736686,1712,1712
HSCEMS16J00056,2016,445346.25,445346.25,1453216,3706,3706
HSCEMS16J00059,2016,46468.86,46468.86,787815542,1198,1100
HSCEMS16J00060,2016,1793.6,1793.6,36279193,5111,5111
HSCEMS16J00061,2016,53672.64,53672.64,79331239,2706,2706
HSCEMS16J00062,2016,25705,25705,27079776,5102,5102
HSCEMS16J00063,2016,832754,832754,1453216,3706,3706
HSCEMS16J00067,2016,31692.72,31692.72,79331239,2706,4209
HSCEMS16J00068,2016,13232.5,13232.5,121396217,901,901
HSCEMS16J00069,2016,45320,45320,1453216,3706,3706
HSCEMS16J00071,2016,5407.5,5407.5,1453216,3706,3706
HSCEMS16J00073,2016,420040.4,420040.4,1453216,3706,3706
HSCEMS16J00074,2016,19163.04,19163.04,79331239,2706,2706
HSCEMS16J00075,2016,3152.6,3152.6,79331239,2706,2703
HSCEMS16J00076,2016,222443.64,222443.64,1453216,3706,3706
HSCEMS16J00080,2016,260590,260590,54038138,1208,1208
HSCEMS16J00081,2016,383463,383463,79331239,2706,2706
HSCEMS16J00082,2016,30250.97,30250.97,79331239,2706,2706
HSCEMS16J00083,2016,364600.59,364600.59,79331239,2706,2706
HSCEMS16J00084,2016,191941.8,191941.8,88736686,1712,1712
HSCEMS16J00087,2016,33166.8,33166.8,79331239,2706,2706
HSCEMS16J00088,2016,24905.54,24905.54,79331239,2706,2706
HSCEMS16J00089,2016,50394,50394,79331239,2706,4209
HSCEMS16J00091,2016,377071.95,377071.95,79331239,2706,2706
HSCEMS16J00092,2016,10976,10976,79331239,2706,2706
HSCEMS16J00093,2016,6974.89,6974.89,54038138,1208,1208
HSCEMS16J00094,2016,25025.28,25025.28,79331239,2706,2706
HSCEMS16J00097,2016,27681.25,27681.25,1453216,3706,3706
HSCEMS16J00098,2016,87800,87800,88736686,1712,1712
HSCEMS16J00099,2016,2015760,2015760,79331239,2706,2703
HSCEMS16J00101,2016,139460.7,139460.7,861004349,632,632
HSCEMS16J00102,2016,35210,35210,861004349,632,632
HSCEMS16J00104,2016,1405604.93,1405604.93,79331239,2706,4209
HSCEMS16J00105,2016,213035,213035,79331239,2706,4209
HSCEMS16J00106,2016,1109000,4636000,134265938,2505,2505
HSCEMS16J00108,2016,13625,13625,1453216,3706,3706
HSCEMS16J00109,2016,19961.7,19961.7,134466999,5110,5110
HSCEMS16J00110,2016,48628.45,48628.45,1453216,3706,3706
HSCEMS16P00004,2016,11253.85,11253.85,7821085,4833,4833
HSCEMS16P00005,2016,23996.49,23996.49,118030845,2401,2401
HSCEMS16P00006,2016,124300.8,124300.8,827865622,2405,1100
HSCEMS16P00007,2016,9200,9200,20291605,5108,1100
HSCEMS16P00009,2016,4475,4475,11667040,2406,2406
HSCEMS16P00011,2016,4958,4958,38973392,4209,4209
HSCEMS16P00012,2016,27405,27405,46420766,904,904
HSCEMS16P00014,2016,11310,11310,167095418,5108,5108
HSCEMS16P00015,2016,8703,8703,73155822,4824,4824
HSCEMS16P00016,2016,146642.03,146642.03,790993252,200,4834
HSCEMS16P00018,2016,10500,10500,57370025,5108,5108
HSCEMS16P00020,2016,52434.63,52434.63,44976271,1307,1307
HSCEMS16P00022,2016,148000,148000,51749415,1304,4816
HSCEMS16P00023,2016,51000.03,51000.03,808414531,3000,4816
HSCEMS16P00024,2016,4270,4270,828983200,1214,1214
HSCEMS16P00025,2016,123750,123750,51749415,1304,4816
HSCEMS16P00026,2016,14995,14995,78843526,3610,3612
HSCEMS16P00027,2016,4683.4,4683.4,556308158,3611,3610
HSCEMS16P00028,2016,4375,4375,178480146,3610,3610
HSCEMS16P00030,2016,8490,8490,99430634,5108,5108
HSCEMS16P00031,2016,12227,12227,802275391,5102,5102
HSCEMS16P00033,2016,11892.5,11892.5,135471162,1198,1100
HSCEMS16P00034,2016,5000,5000,556820459,1227,1227
HSCEMS16P00037,2016,11995,11995,11457723,5507,5507
HSCEMS16P00041,2016,11934,11934,27079776,5102,5102
HSCEMS16P00042,2016,29500,29500,235211278,****,****
HSCEMS16P00043,2016,18850.5,18850.5,79251332,1220,2804
HSCEMS16P00044,2016,15870,15870,780247644,1198,1100
HSCEMS16P00045,2016,149006.09,149006.09,90161188,1204,4209
HSCEMS16P00046,2016,11616,29040,58667809,4801,4801
HSCEMS16P00047,2016,4800,4800,967796173,2406,2406
HSCEMS16P00049,2016,7000,7000,72633340,5108,5000
HSCEMS16P00050,2016,144650,144650,142984124,3706,1302
HSCEMS16P00052,2016,7999.8,7999.8,45776796,4101,4101
HSCEMS16P00055,2016,64273.2,64273.2,78855857,1220,1302
HSCEMS16P00056,2016,126585,126585,79331239,2706,2706
HSCEMS16P00057,2016,13410.25,13410.25,79464963,4824,4824
HSCEMS16P00058,2016,39652.5,39652.5,57223794,4203,4203
HSCEMS16P00061,2016,4972.48,4972.48,192770050,3411,3411
HSCEMS16P00062,2016,9336,9336,808414531,3000,4816
HSCEMS16P00063,2016,12818.3,12818.3,58308508,1808,1808
HSCEMS16P00064,2016,9600,9600,125047027,1000,1000
HSCEMS16P00065,2016,39810.15,39810.15,808414531,3000,4816
HSCEMS16P00066,2016,53151.93,53151.93,808414531,3000,1100
HSCEMS16P00067,2016,149600,149600,142984124,3706,1302
HSCEMS16P00068,2016,206978.5,206978.5,786065052,3409,4209
HSCEMS16P00069,2016,98248.76,98248.76,808414531,3000,3000
HSCEMS16P00070,2016,33170.32,33170.32,27079776,5102,5102
HSCEMS16P00071,2016,4926.2,4926.2,79331239,2706,4209
HSCEMS16P00073,2016,10000,10000,114129591,612,1209
HSCETC12F00014,2016,61356488.28,64414169.18,54885111,5108,409
HSCETC14F00028,2016,6913426.23,14044656,124289708,5401,1100
HSCETC15F00016,2016,67373.64,106200.88,963510578,2405,1100
HSCETC15J00019,2016,3665863.39,6062635.39,36943280,607,1100
HSCETC15J00085,2016,203682.5,203682.5,54007823,3702,5307
HSCETC15J00086,2016,225917.5,225917.5,54007823,3702,801
HSCETC15J00090,2016,368694.17,368694.17,54007823,3702,4818
HSCETC16C00002,2016,2197122,2365952,195956636,3101,5110
HSCETC16F00002,2016,63492.8,63492.8,73090917,802,5110
HSCETC16F00004,2016,130999.99,130999.99,7507671,5108,5108
HSCETC16F00008,2016,8363.39,8363.39,832503622,639,639
HSCETC16F00012,2016,124800,124800,78577552,4206,1100
HSCETC16F00017,2016,28713.88,28713.88,790472240,5111,5103
HSCETC16J00001,2016,258672.49,258672.49,136155178,5111,1100
HSCETC16J00003,2016,204600,511830,88365767,5111,5110
HSCETC16J00009,2016,16712.11,16712.11,54007823,3702,652
HSCETC16J00010,2016,11539,11539,149530219,4831,1100
HSCETC16J00012,2016,8215,8215,54007823,3702,2705
HSCETC16J00013,2016,3583.53,3583.53,54007823,3702,1100
HSCETC16J00014,2016,74219.02,74219.02,957050883,5111,5110
HSCETC16J00019,2016,6765.44,6765.44,54007823,3702,5101
HSCETC16J00020,2016,6865.93,6865.93,166669742,5106,503
HSCETC16J00021,2016,11401.92,11401.92,54007823,3702,1100
HSCETC16J00022,2016,11505,11505,20149303,617,5108
HSCETC16J00023,2016,1320.36,1320.36,54007823,3702,103
HSCETC16J00028,2016,3198.81,3198.81,556496370,626,1226
HSCETC16J00029,2016,4301.44,4301.44,556496370,626,103
HSCETC16J00031,2016,4899.78,4899.78,933678708,3302,3302
HSCETC16J00032,2016,9740,9740,54007823,3702,1705
HSCETC16J00034,2016,3807,3807,166669742,5106,4201
HSCETC16J00035,2016,10051.2,10051.2,13358002,5102,5102
HSCETC16J00039,2016,13086.21,13086.21,7805067,5110,5110
HSCETC16J00058,2016,3000806.8,3000806.8,13358002,5102,1100
HSCETC16J00061,2016,315360.5,647805.5,966572682,5111,5110
HSCETC16P00001,2016,18814.52,18814.52,192942972,4804,4833
HSCETC16P00003,2016,3297,3297,79827246,618,4201
HSCETE15F00007,2016,54923659.64,217206014.1,4693904,5111,1100
HSCETE15F00087,2016,38165.82,38165.82,54007823,3702,2408
HSCETE15J00012,2016,1451286.1,1813234.1,136155178,5111,1100
HSCETE15J00099,2016,1327.48,1327.48,54007823,3702,3702
HSCETE15J00192,2016,410381.01,410381.01,13358002,5102,1100
HSCETE15J00201,2016,8878,8878,54007823,3702,2408
